	
	○○氏宅前			message=,stime=0:00,etime=0:00		33.19796721	131.7751564			small_busstop.jpg																n75	1	3	大分市	木田・市尾～坂ノ市バス																				company=大分市,route=木田・市尾～坂ノ市バス
	○○氏宅前			message=,stime=0:00,etime=0:00		33.19920311	131.7707115			small_busstop.jpg																n74	1	3	大分市	木田・市尾～坂ノ市バス																				company=大分市,route=木田・市尾～坂ノ市バス
	○○氏宅前			message=,stime=0:00,etime=0:00		33.19929176	131.772928			small_busstop.jpg																n70	1	3	大分市	木田・市尾～坂ノ市バス																				company=大分市,route=木田・市尾～坂ノ市バス
	○○氏宅前			message=,stime=0:00,etime=0:00		33.20292542	131.7641498			small_busstop.jpg																n73	1	3	大分市	木田・市尾～坂ノ市バス																				company=大分市,route=木田・市尾～坂ノ市バス
	○○氏宅前			message=,stime=0:00,etime=0:00		33.20366206	131.7106251			small_busstop.jpg																n84	1	3	大分市	延命寺～坂ノ市バス																				company=大分市,route=延命寺～坂ノ市バス
	○○氏宅前			message=,stime=0:00,etime=0:00		33.20478311	131.7617796			small_busstop.jpg																n71	1	3	大分市	木田・市尾～坂ノ市バス																				company=大分市,route=木田・市尾～坂ノ市バス
	○○氏宅前			message=,stime=0:00,etime=0:00		33.20635464	131.7077534			small_busstop.jpg																n79	1	3	大分市	延命寺～坂ノ市バス																				company=大分市,route=延命寺～坂ノ市バス
	○○氏宅前			message=,stime=0:00,etime=0:00		33.20728783	131.7063243			small_busstop.jpg																n83	1	3	大分市	延命寺～坂ノ市バス																				company=大分市,route=延命寺～坂ノ市バス
	○○氏宅前			message=,stime=0:00,etime=0:00		33.20763023	131.7025333			small_busstop.jpg																n82	1	3	大分市	延命寺～坂ノ市バス																				company=大分市,route=延命寺～坂ノ市バス
	○○氏宅前			message=,stime=0:00,etime=0:00		33.20955499	131.7060282			small_busstop.jpg																n80	1	3	大分市	延命寺～坂ノ市バス																				company=大分市,route=延命寺～坂ノ市バス
	○○氏宅前			message=,stime=0:00,etime=0:00		33.21204352	131.7287479			small_busstop.jpg																n77	1	3	大分市	畑～坂ノ市バス																				company=大分市,route=畑～坂ノ市バス
	○○氏宅前			message=,stime=0:00,etime=0:00		33.21269774	131.7168445			small_busstop.jpg																n81	1	3	大分市	延命寺～坂ノ市バス																				company=大分市,route=延命寺～坂ノ市バス
	○○氏宅前			message=,stime=0:00,etime=0:00		33.21405944	131.7561954			small_busstop.jpg																n72	1	3	大分市	木田・市尾～坂ノ市バス																				company=大分市,route=木田・市尾～坂ノ市バス
	○○氏宅前			message=,stime=0:00,etime=0:00		33.21725393	131.7336314			small_busstop.jpg																n76	1	3	大分市	畑～坂ノ市バス																				company=大分市,route=畑～坂ノ市バス
	○○氏宅前			message=,stime=0:00,etime=0:00		33.25343972	131.6937035			small_busstop.jpg																n86	1	3	大分市	家島																				company=大分市,route=家島
	○○氏宅前			message=,stime=0:00,etime=0:00		33.25596442	131.6935578			small_busstop.jpg																n85	1	3	大分市	家島																				company=大分市,route=家島
	○○氏宅前			message=,stime=0:00,etime=0:00		33.25691546	131.6946835			small_busstop.jpg																n87	1	3	大分市	家島																				company=大分市,route=家島
	○○氏宅前			message=,stime=0:00,etime=0:00		33.25996973	131.8992398			small_busstop.jpg																n68	1	3	大分市	大黒～佐賀関バス																				company=大分市,route=大黒～佐賀関バス
	○○氏宅前			message=,stime=0:00,etime=0:00		33.26282745	131.8826125			small_busstop.jpg																n69	1	3	大分市	福水～佐賀関																				company=大分市,route=福水～佐賀関
	○○氏宅倉庫前			message=,stime=0:00,etime=0:00		33.20118358	131.7082483			small_busstop.jpg																n119	1	3	大分市	延命寺～坂ノ市バス																				company=大分市,route=延命寺～坂ノ市バス
	○○氏宅入口交差点			message=,stime=0:00,etime=0:00		33.13372557	131.5759193			small_busstop.jpg																n121	1	3	大分市	安田・百木・樫原等～新良橋バス																				company=大分市,route=安田・百木・樫原等～新良橋バス
	○○氏宅入口交差点			message=,stime=0:00,etime=0:00		33.13534588	131.5773356			small_busstop.jpg																n120	1	3	大分市	安田・百木・樫原等～新良橋バス																				company=大分市,route=安田・百木・樫原等～新良橋バス
	○○内科・循環器科医院前			message=,stime=0:00,etime=0:00		33.21404427	131.7190555			small_busstop.jpg																n122	1	3	大分市	延命寺～坂ノ市バス																				company=大分市,route=延命寺～坂ノ市バス
	○○病院			message=,stime=0:00,etime=0:00		33.2285381	131.7489734			small_busstop.jpg																n123	1	3	大分市	木田・市尾～坂ノ市バス																				company=大分市,route=木田・市尾～坂ノ市バス
	あおば公園前			message=,stime=0:00,etime=0:00		33.22824658	131.573554			small_busstop.jpg																n136	4	1	大分交通（株）	青葉台線9																				company=大分交通（株）,route=青葉台線23|company=大分交通（株）,route=青葉台線24|company=大分交通（株）,route=青葉台線25|company=大分交通（株）,route=青葉台線9
	あさの			message=,stime=0:00,etime=0:00		33.57312813	131.444884			small_busstop.jpg																n139	1	3	豊後高田市	草地線																				company=豊後高田市,route=草地線
	あざみ			message=,stime=0:00,etime=0:00		32.94594575	131.3464693			small_busstop.jpg																n140	1	3	竹田市	渡瀬線																				company=竹田市,route=渡瀬線
	あすとぴあ			message=,stime=0:00,etime=0:00		33.12309832	131.7807601			small_busstop.jpg																n142	1	3	臼杵市	市内循環線																				company=臼杵市,route=市内循環線
	あべ商店			message=,stime=0:00,etime=0:00		33.06513271	131.8654119			small_busstop.jpg																n144	1	3	津久見市	中央病院～津久見駅線																				company=津久見市,route=中央病院～津久見駅線
	いこいの村			message=,stime=0:00,etime=0:00		33.42422271	131.6311087			small_busstop.jpg																n148	1	3	杵築市	大内線																				company=杵築市,route=大内線
	いこいの村			message=,stime=0:00,etime=0:00		33.5388195	131.7380288			small_busstop.jpg																n147	4	1	大分交通（株）	大分・別府・日出～国東																				company=国東観光バス（株）,route=丸小野線|company=国東観光バス（株）,route=国大線、国杵線|company=国東観光バス（株）,route=東国見線|company=大分交通（株）,route=大分・別府・日出～国東
	うえ原			message=,stime=0:00,etime=0:00		32.90458346	131.3080864			small_busstop.jpg																n149	3	3	竹田市	岩本線（竹田市役所～岩本～宮平）																				company=竹田市,route=岩本線（竹田交通～岩本～荻駅）|company=竹田市,route=岩本線（竹田市役所～岩本～荻駅）|company=竹田市,route=岩本線（竹田市役所～岩本～宮平）
	うめタウン326			message=,stime=0:00,etime=0:00		32.85861689	131.6293792			small_busstop.jpg																n150	4	1	大分バス（株）	葛港～木浦（重岡経由）																				company=大分バス（株）,route=葛港～木浦（横川経由）|company=佐伯市,route=（本匠）樫峰線|company=佐伯市,route=（本匠）腰越線|company=大分バス（株）,route=葛港～木浦（重岡経由）
	うるが			message=,stime=0:00,etime=0:00		33.2008472	131.1558272			small_busstop.jpg																n151	1	3	九重町	うるが線																				company=九重町,route=うるが線
	うるしま			message=,stime=0:00,etime=0:00		33.00782818	131.2613733			small_busstop.jpg																n152	2	1	竹田交通（株）	竹田交通～梅の木																				company=竹田交通（株）,route=玉来～梅の木|company=竹田交通（株）,route=竹田交通～梅の木
	おざきクリニック			message=,stime=0:00,etime=0:00		33.18451417	131.3953461			small_busstop.jpg																n155	9	3	由布市	阿蘇野コース																				company=由布市,route=みの草コース|company=由布市,route=小袋コース|company=由布市,route=小挾間・柚の木コース|company=由布市,route=上切畑コース|company=由布市,route=大津留コース|company=由布市,route=長野コース|company=由布市,route=平石コース|company=由布市,route=籠原コース|company=由布市,route=阿蘇野コース
	お堂前			message=,stime=0:00,etime=0:00		33.48895936	131.686423			small_busstop.jpg																n157	1	3	国東市	吉松線																				company=国東市,route=吉松線
	かいがけ			message=,stime=0:00,etime=0:00		33.23116896	131.4835496			small_busstop.jpg																n158	1	1	亀の井バス（株）	別府・内成																				company=亀の井バス（株）,route=別府・内成
	かぐらちゃや前			message=,stime=0:00,etime=0:00		33.18033167	131.4328538			small_busstop.jpg																n159	9	3	由布市	籠原コース																				company=由布市,route=みの草コース|company=由布市,route=大津留コース|company=由布市,route=長野コース|company=由布市,route=平石コース|company=由布市,route=シャトルコース|company=由布市,route=シャトルコース（庄内庁舎～|company=由布市,route=阿蘇野コース|company=由布市,route=岩下～小野屋敷|company=由布市,route=小袋コース|company=由布市,route=小挾間・柚の木コース|company=由布市,route=上切畑コース|company=由布市,route=籠原コース
	かなりや公園前			message=,stime=0:00,etime=0:00		33.23508295	131.5802296			small_busstop.jpg																n161	1	1	大分交通（株）	スカイタウン高崎線8																				company=大分交通（株）,route=スカイタウン高崎線8
	からしま医院前			message=,stime=0:00,etime=0:00		32.96990937	131.8406726			small_busstop.jpg																n162	2	3	佐伯市	（弥生）大間線																				company=佐伯市,route=（弥生）床木線|company=佐伯市,route=（弥生）大間線
	かんたん			message=,stime=0:00,etime=0:00		33.24712543	131.5817596			small_busstop.jpg																n163	9	1	国東観光バス（株）	国大線、国杵線																				company=大分交通（株）,route=APU線AS54|company=大分交通（株）,route=大分・別府・日出～国東|company=大分交通（株）,route=下八幡線17|company=大分交通（株）,route=下八幡線19|company=大分交通（株）,route=机張原線7|company=大分交通（株）,route=鶴見丘線AS61|company=大分交通（株）,route=鉄輪線AS60|company=大分交通（株）,route=別大線AS71|company=大分交通（株）,route=柞原線6|company=国東観光バス（株）,route=国大線、国杵線
	かんば			message=,stime=0:00,etime=0:00		32.87278051	131.52012			small_busstop.jpg																n164	2	1	大野交通（株）	大野交通～大白谷（代経由）																				company=大野交通（株）,route=大野交通～大白谷|company=大野交通（株）,route=大野交通～大白谷（代経由）
	くじゅう登山口（長者原）			message=,stime=0:00,etime=0:00		33.11738787	131.2284232			small_busstop.jpg																n43	3	1	亀の井バス（株）	くじゅう高原線																				company=九州産交バス（株）,route=九州横断バス|company=産交バス（株）,route=九州横断バス|company=亀の井バス（株）,route=くじゅう高原線
	くす温泉			message=,stime=0:00,etime=0:00		33.27908227	131.1387199			small_busstop.jpg																n165	1	1	日田バス（株）	山浦線																				company=日田バス（株）,route=山浦線
	くず渕温泉			message=,stime=0:00,etime=0:00		33.06717161	131.3719877			small_busstop.jpg																n166	5	1	竹田交通（株）	竹田交通～直入支店前																				company=竹田交通（株）,route=玉来～直入町支所|company=竹田市,route=高伏線（玉来～高伏～直入支所）|company=竹田市,route=高伏線（竹田交通～高伏～直入支所）|company=竹田市,route=大分駅線（往路）|company=竹田交通（株）,route=竹田交通～直入支店前
	くぶら			message=,stime=0:00,etime=0:00		32.82152355	131.9686341			small_busstop.jpg																n167	2	1	大分バス（株）	佐伯駅～波当津（尾浦・西の浦経由）																				company=大分バス（株）,route=佐伯駅～畑の浦～尾浦・西の浦～蒲江～丸市尾～波当津線|company=大分バス（株）,route=佐伯駅～波当津（尾浦・西の浦経由）
	くわ津留			message=,stime=0:00,etime=0:00		32.85759995	131.6412341			small_busstop.jpg																n181	2	1	大分バス（株）	葛港～木浦（重岡経由）																				company=大分バス（株）,route=葛港～木浦（横川経由）|company=大分バス（株）,route=葛港～木浦（重岡経由）
	けやき台一丁目			message=,stime=0:00,etime=0:00		33.15410938	131.6707718			small_busstop.jpg																n185	1	1	大分バス（株）	明野・猪野・岡原・けやき台																				company=大分バス（株）,route=明野・猪野・岡原・けやき台
	けやき台公園前			message=,stime=0:00,etime=0:00		33.15430062	131.6729781			small_busstop.jpg																n186	1	1	大分バス（株）	明野・猪野・岡原・けやき台																				company=大分バス（株）,route=明野・猪野・岡原・けやき台
	けやき台四丁目			message=,stime=0:00,etime=0:00		33.15193417	131.674849			small_busstop.jpg																n187	1	1	大分バス（株）	明野・猪野・岡原・けやき台																				company=大分バス（株）,route=明野・猪野・岡原・けやき台
	けやき台二丁目			message=,stime=0:00,etime=0:00		33.1534269	131.6744668			small_busstop.jpg																n188	1	1	大分バス（株）	明野・猪野・岡原・けやき台																				company=大分バス（株）,route=明野・猪野・岡原・けやき台
	けやき台入口			message=,stime=0:00,etime=0:00		33.15722357	131.6685182			small_busstop.jpg																n189	1	1	大分バス（株）	明野・猪野・岡原・けやき台																				company=大分バス（株）,route=明野・猪野・岡原・けやき台
	ことといの里前			message=,stime=0:00,etime=0:00		33.41217281	130.9325848			small_busstop.jpg																n193	1	1	日田バス（株）	小鹿田線																				company=日田バス（株）,route=小鹿田線
	こども女性センター前			message=,stime=0:00,etime=0:00		33.21314607	131.5821895			small_busstop.jpg																n194	5	1	大分バス（株）	大石町・大学病院・由布川温泉																				company=大分バス（株）,route=大石町・国分新町・向の原駅|company=大分バス（株）,route=大石町・大学病院・（別府大学）|company=大分バス（株）,route=大石町・大学病院・向の原駅（南営業所）|company=大分バス（株）,route=大石町・大学病院・別府大学・国分新町（国分団地）|company=大分バス（株）,route=大石町・大学病院・由布川温泉
	ごりょう神社前			message=,stime=0:00,etime=0:00		32.9720002	131.5823234			small_busstop.jpg																n196	2	1	大野交通（株）	大野交通～重岡駅																				company=大野交通（株）,route=監督署～重岡駅|company=大野交通（株）,route=大野交通～重岡駅
	さつき町			message=,stime=0:00,etime=0:00		33.21732621	131.658837			small_busstop.jpg																n199	5	1	大分バス（株）	萩原・高城・池の平・アクロス前・パークプレイス																				company=大分バス（株）,route=加納・アクロス前・大分高校・旭町・大分|company=大分バス（株）,route=大分高校・西町・萩原・大分|company=大分バス（株）,route=南下郡・パークシティ明野・パークプレイス・アクロス前・萩原・大分、萩原・アクロス前・パークプレイス・パークシティ明野・南下郡・大分|company=大分バス（株）,route=萩原・アクロス前・明野団地（大分高校）、萩原・大分高校・パークシティ明野|company=大分バス（株）,route=萩原・高城・池の平・アクロス前・パークプレイス
	しらさぎ公園前			message=,stime=0:00,etime=0:00		33.23332234	131.5816195			small_busstop.jpg																n210	3	1	大分交通（株）	青葉台線9																				company=大分交通（株）,route=スカイタウン高崎線8|company=大分交通（株）,route=青葉台線24|company=大分交通（株）,route=青葉台線9
	じげ			message=,stime=0:00,etime=0:00		33.05400678	131.9431715			small_busstop.jpg																n207	2	1	大分バス（株）	大手前～大浜入口																				company=大分バス（株）,route=大手前～浪太（ナブト）～長田～蒲戸（カマド）～大浜入口|company=大分バス（株）,route=大手前～大浜入口
	すだし			message=,stime=0:00,etime=0:00		32.94326344	132.0344647			small_busstop.jpg																n219	2	1	大分バス（株）	佐伯駅～梶寄																				company=大分バス（株）,route=佐伯駅～鶴見～鮪浦（シビウラ）～広浦～梶寄線|company=大分バス（株）,route=佐伯駅～梶寄
	せぐち内科			message=,stime=0:00,etime=0:00		33.56719309	131.4398286			small_busstop.jpg																n224	1	3	豊後高田市	草地線																				company=豊後高田市,route=草地線
	そうず川			message=,stime=0:00,etime=0:00		33.22502605	131.4658351			small_busstop.jpg																n226	2	3	由布市	下詰コース																				company=由布市,route=スクールバス朴木コース|company=由布市,route=下詰コース
	そこばえ			message=,stime=0:00,etime=0:00		33.06830463	131.9296002			small_busstop.jpg																n227	2	1	臼津交通（株）	津久見駅～赤崎																				company=臼津交通（株）,route=津久見駅～間元|company=臼津交通（株）,route=津久見駅～赤崎
	だいかく病院前			message=,stime=0:00,etime=0:00		33.22084948	131.6376407			small_busstop.jpg																n230	1	1	大分バス（株）	北下郡・米良																				company=大分バス（株）,route=北下郡・米良
	だんだん畑			message=,stime=0:00,etime=0:00		33.48875254	131.5640905			small_busstop.jpg																n233	1	3	杵築市	右回り線、左回り線																				company=杵築市,route=右回り線、左回り線
	つくみん公園			message=,stime=0:00,etime=0:00		33.07658605	131.86458			small_busstop.jpg																n5891	7	1	臼津交通（株）	津久見駅～つくみん公園～運動公園																				company=津久見市,route=市内中心部循環線|company=津久見市,route=中央病院～津久見駅線|company=臼津交通（株）,route=川内線|company=臼津交通（株）,route=津久見駅～運動公園|company=臼津交通（株）,route=津久見駅～赤崎|company=臼津交通（株）,route=津久見駅～内名（久保浦団地）|company=臼津交通（株）,route=津久見駅～つくみん公園～運動公園
	つじの坂			message=,stime=0:00,etime=0:00		32.84444255	131.6182106			small_busstop.jpg																n234	2	1	大分バス（株）	葛港～木浦（重岡経由）																				company=大分バス（株）,route=葛港～木浦（横川経由）|company=大分バス（株）,route=葛港～木浦（重岡経由）
	つつじヶ丘団地前			message=,stime=0:00,etime=0:00		33.49067874	131.7226877			small_busstop.jpg																n235	3	1	大分交通（株）	大分・別府・日出～国東																				company=国東観光バス（株）,route=国大線、国杵線|company=国東観光バス（株）,route=東国見線|company=大分交通（株）,route=大分・別府・日出～国東
	ときわ			message=,stime=0:00,etime=0:00		33.59779348	131.4955158			small_busstop.jpg																n239	1	3	豊後高田市	黒土線																				company=豊後高田市,route=黒土線
	ととろ			message=,stime=0:00,etime=0:00		32.84367837	131.6033239			small_busstop.jpg																n240	2	1	大分バス（株）	葛港～木浦（重岡経由）																				company=大分バス（株）,route=葛港～木浦（横川経由）|company=大分バス（株）,route=葛港～木浦（重岡経由）
	とよみ園前			message=,stime=0:00,etime=0:00		33.09962509	131.8736637			small_busstop.jpg																n5889	2	1	臼津交通（株）	運動公園～楠屋																				company=臼津交通（株）,route=津久見駅～楠屋|company=臼津交通（株）,route=運動公園～楠屋
	なかよし公園前			message=,stime=0:00,etime=0:00		33.27296532	131.5078186			small_busstop.jpg																n246	7	1	大分交通（株）	大分・別府・日出～国東																				company=大分交通（株）,route=APU線AS54|company=大分交通（株）,route=鶴見丘線AS61|company=大分交通（株）,route=鉄輪線AS60|company=大分交通（株）,route=別大線AS71|company=国東観光バス（株）,route=国大線、国杵線|company=亀の井バス（株）,route=サファリ線|company=大分交通（株）,route=大分・別府・日出～国東
	にじが丘公民館前			message=,stime=0:00,etime=0:00		33.22969144	131.5799611			small_busstop.jpg																n247	4	1	大分交通（株）	青葉台線9																				company=大分交通（株）,route=青葉台線23|company=大分交通（株）,route=青葉台線24|company=大分交通（株）,route=青葉台線25|company=大分交通（株）,route=青葉台線9
	にじが丘西公園前			message=,stime=0:00,etime=0:00		33.22826184	131.5791298			small_busstop.jpg																n248	4	1	大分交通（株）	青葉台線9																				company=大分交通（株）,route=青葉台線23|company=大分交通（株）,route=青葉台線24|company=大分交通（株）,route=青葉台線25|company=大分交通（株）,route=青葉台線9
